,0,1,2,3,4,5,6,7,8,9,10
137,10,159,lr,0.03,0,0.9890194498430951,0.9682140122818175,0.41120625977085706,0.2901850530425385,0.23887974806642012,0.25469396355134366
138,10,168,lr,0.002,0,0.9968911558756469,0.8642737471494119,1.1638881577158877,1.9103067616137384,0.5203231808566726,0.8333722092967529
139,10,168,lr,0.003,0,0.9960883018965845,0.8886628990943849,1.2513078299977394,2.1255787821122953,0.5701960949708834,0.937226852315071
140,10,168,lr,0.004,0,0.9954046913285999,0.9049521871460215,1.3068843993798895,2.2810329724010945,0.6017559405980178,1.007069922231393
141,10,168,lr,0.006,0,0.9943408772768887,0.9210811812405625,1.2947612926766163,2.2476320927432765,0.5918582325465785,0.9779624692494119
142,10,168,lr,0.02,0,0.9914871949586574,0.9211350564828974,1.4137899573363601,2.66869594940368,0.6658316910151879,1.202158273378332
143,10,168,lr,0.03,0,0.9892579640779395,0.9144779296675992,1.4504728098077138,2.8560032676739553,0.6920358616717772,1.3467864712116915
144,10,177,lr,0.002,0,0.9974462273405201,0.14739381882529856,0.5432484954838692,0.5240088489607179,0.1560362229179654,0.13949657041322827
145,10,177,lr,0.003,0,0.9971740859353092,0.2580378103483516,0.5025175795514244,0.4578847774369483,0.1447233675435702,0.13067352684778455
146,10,177,lr,0.004,0,0.9968780788430568,0.37456887776393977,0.4442783746554273,0.39656008694124373,0.1273041005631329,0.11603748289805925
147,10,177,lr,0.006,0,0.996267565445661,0.5736671968590134,0.4328384532163076,0.30567349594387,0.12817441634107268,0.12233462553755607
148,10,177,lr,0.02,0,0.9924208455512256,0.9235071470459877,0.5794760910250493,0.5738449271532453,0.19241863381300242,0.22774736754267721
149,10,177,lr,0.03,0,0.9912364028771159,0.9442291945114452,0.7163797419180389,0.861532079437127,0.24799218710819568,0.31230065421083647
150,10,186,lr,0.002,0,0.997770829023848,0.2372468220657021,0.2737189394786637,0.1096618490152688,0.09537755531611815,0.0913907549563824
151,10,186,lr,0.003,0,0.9973891910932112,0.27489344689096246,0.2393605156425732,0.09109889864490388,0.08405275580757776,0.08088215851833251
152,10,186,lr,0.004,0,0.996980694126765,0.3372020975831937,0.20669801932553433,0.07355746035943057,0.07284476530739634,0.07041578047431575
153,10,186,lr,0.006,0,0.9966975996687942,0.4908412830164934,0.18506680249642693,0.055995914345172426,0.06568660630242877,0.06565006005957812
154,10,186,lr,0.02,0,0.9951539266010391,0.8041560935359927,0.32483167165691407,0.16002729923345674,0.12251897188904308,0.13488692801023794
155,10,186,lr,0.03,0,0.9944142414052287,0.8660796441799129,0.4626467234689137,0.2970481537295805,0.1819059488801754,0.20832856498429822
156,10,195,lr,0.002,0,0.9981078325642078,0.05663582977781537,0.3210287439952886,0.12213910423555811,0.153631489239975,0.16944103143077227
157,10,195,lr,0.003,0,0.9976409324739294,0.02791214509821745,0.3149017742819698,0.11661845068403016,0.1504383971857579,0.1654346277224914
158,10,195,lr,0.004,0,0.9972610659526339,0.024745043534869098,0.31886626289998193,0.11971048699146807,0.15369123767070816,0.16969980010187233
159,10,195,lr,0.006,0,0.9971266464976232,0.09707776638323957,0.31272350667632653,0.11495404311927793,0.15024765155944053,0.16543804047503455
160,10,195,lr,0.02,0,0.9965594853583769,0.4806536752308759,0.37470553214501007,0.16586858003282898,0.1823936659603237,0.20520415453076954
161,10,195,lr,0.03,0,0.9959300180484328,0.5729316308504407,0.4527021590428422,0.24514030461676375,0.22490341158869084,0.2610149908896291
162,10,204,lr,0.002,0,0.9983945554317604,-4.429380553125067,0.10255902324054418,0.0255184030495339,0.07069469889979521,0.06493593275917069
163,10,204,lr,0.003,0,0.9979292686171073,-4.2891016704997105,0.09554197135743196,0.020241861427705347,0.06599473797733903,0.06133684840742718
164,10,204,lr,0.004,0,0.9977921203235202,-4.076986377041256,0.09367044735135344,0.01965217804668931,0.06491398932340718,0.06033197988142471
165,10,204,lr,0.006,0,0.9976685644438965,-3.2269147661122353,0.09069506223686845,0.018934686192475667,0.06325333524384837,0.058758923765623285
166,10,204,lr,0.02,0,0.9968872328272739,0.175358941770137,0.11533194241389093,0.018177785064550006,0.07603468819378562,0.07561169168039807
167,10,204,lr,0.03,0,0.9962103133100687,0.8822619997122576,0.1473227305853798,0.03288629405135513,0.09396838833310879,0.09943846871869454
168,10,150,rr,0.002,0,0.9999675124989192,-0.7429038612651432,4.765175213447448,30.43431584138644,1.763636071386272,3.3599157157493127
169,10,150,rr,0.003,0,0.999951426736048,-0.7103704330922817,4.591215344200699,29.036704931033885,1.7480454096061415,4.305566237969487
170,10,150,rr,0.004,0,0.9999347071992003,-0.6958343633139507,4.48012255362061,28.224305047131594,1.7382312763602765,14.653572239199418
171,10,150,rr,0.006,0,0.9999012287747987,-0.6811285906419954,4.342478647688375,27.32310290917376,1.7113136430666793,6.99639740713
172,10,150,rr,0.02,0,0.9997150879334787,-0.5210284051047824,4.097478149784622,26.23168853000347,1.5992491638269686,4.755500216581457
173,10,150,rr,0.03,0,0.9996200773698121,-0.3983499687257089,4.072437987750858,26.305605405395685,1.566907938575963,4.73453603430859
174,10,159,rr,0.002,0,0.9999582286737646,-1.2238445102493765,1.4383144677571202,2.749097993336747,1.0502065601385686,12.893937084124127
175,10,159,rr,0.003,0,0.9999431906050108,-1.0770110181075785,1.3833859836218938,2.5787016806574012,1.0254503487049487,10.115783813493191
176,10,159,rr,0.004,0,0.9999291610895149,-0.9608257471823737,1.3472430379508513,2.460381689121107,1.0114723795457292,10.209915615073788
177,10,159,rr,0.006,0,0.9999039140231359,-0.7874117819946528,1.2983820417238636,2.300446079506177,0.9938033378583383,5.091826449350811
178,10,159,rr,0.02,0,0.9997864104971871,-0.290092941562665,1.1387304821263489,1.8928987206066246,0.9340221805289278,4.06869459133155
179,10,159,rr,0.03,0,0.999729307614606,-0.14665514401058766,1.0872088103189275,1.777572118490636,0.9108367284450227,5.038891141012583
180,10,168,rr,0.002,0,0.9991699547678025,0.6838098356267598,1.1868967890295612,2.1801577266169985,0.5349054212309304,0.945801436587613
181,10,168,rr,0.003,0,0.9991287912924923,0.597908985648847,0.988098690069561,1.5755892726437388,0.4245866872041022,0.6506501310740168
182,10,168,rr,0.004,0,0.9991014129702137,0.5080754326387703,0.8970257507681653,1.2946622934066658,0.3770221858727349,0.5459816590444565
183,10,168,rr,0.006,0,0.9990646323946923,0.3642733609502877,0.8143001064729821,1.0545491160047584,0.3360991199467824,0.46451508500341165
184,10,168,rr,0.02,0,0.9989550250827008,0.051318721562744564,0.7701949407760065,0.9125205317181803,0.31702750474483155,0.42803395991691723
185,10,168,rr,0.03,0,0.9989081586422168,0.01960507328920184,0.7882235472592222,0.9524895623636489,0.3273157194734334,0.44827368946220125
186,10,177,rr,0.002,0,0.9994040582050947,-0.474526488170478,1.3603569947123384,3.1578937088349193,0.3321268623269616,0.27005802707764043
187,10,177,rr,0.003,0,0.999381267607207,-0.4765060077317757,1.321960496353775,2.8571707843860517,0.3286988952398869,0.2717901015262363
188,10,177,rr,0.004,0,0.9993610575394062,-0.48142796679162286,1.2909627116184916,2.6414180441337862,0.3255528217726944,0.2728224859573583
189,10,177,rr,0.006,0,0.9993258669114738,-0.49847613071973357,1.244685952892632,2.3551622451365586,0.3203139334203369,0.2738201821788035
190,10,177,rr,0.02,0,0.9991636374284448,-0.6781140061165294,1.1220084420716276,1.762980177563886,0.3025497252032366,0.2704962591984659
191,10,177,rr,0.03,0,0.9990842989940075,-0.7981336267350305,1.0900988388321795,1.6417062959410125,0.2965362819157525,0.2666844804444445
192,10,186,rr,0.002,0,0.9994345399667323,0.39110188579054866,0.4960162938328228,0.5363757459801491,0.15465693084409662,0.13504463714793005
193,10,186,rr,0.003,0,0.9994179894536082,0.34663051745064655,0.49936565004709665,0.5331285950296567,0.15599566821551777,0.1363741254200861
194,10,186,rr,0.004,0,0.999403375950855,0.3084873216323541,0.5015096105097121,0.5288434649158484,0.1569445824591653,0.13735196774988054
195,10,186,rr,0.006,0,0.9993774931049639,0.2428305652186433,0.502242303046596,0.5169039206272724,0.1577275165207779,0.13831880526660403
196,10,186,rr,0.02,0,0.9992425709753544,-0.07115714166600211,0.47768375109584366,0.4184548305183832,0.15313367992542137,0.1361483550876255
197,10,186,rr,0.03,0,0.9991670216273641,-0.2293550481664943,0.4605377906284824,0.3690693943014804,0.14912800149833308,0.13359857785616622
198,10,195,rr,0.002,0,0.9995656625730901,-1.2571353457598065,0.25134737757812703,0.09562778492752944,0.11101790336447437,0.11577421345281112
199,10,195,rr,0.003,0,0.9995540528684312,-1.5727369246214555,0.24879807025019607,0.09390885404012712,0.10989134783787687,0.11465190891071618
200,10,195,rr,0.004,0,0.9995430675498703,-1.8585934157316817,0.24706579180017565,0.0924345388145661,0.10911985621759784,0.11381798984638725
201,10,195,rr,0.006,0,0.9995223881127587,-2.374888063761729,0.2443151419387312,0.08999791226319477,0.1078484127022364,0.11236203952752437
202,10,195,rr,0.02,0,0.99940589934507,-4.984927425335717,0.23379802227125399,0.0805067137410614,0.10284339207456607,0.10637476662111466
203,10,195,rr,0.03,0,0.9993407433187622,-6.239414412702974,0.22884082732796732,0.07651407656582686,0.10055269352798929,0.10375239842246897
